"X","Gender","Race","Current.Age","TDCJ.Offense","Sentenced.Years","Sentence.Date","Year.of.Sentence","Sentenced.Age"
11949,"M","W",23,"AGG ROBBERY",5,"6/24/2021",2021,21
11950,"M","H",26,"AGG ROBBERY",15,"12/28/2018",2018,21
11951,"M","B",19,"MURDER",18,"4/22/2022",2022,18
11952,"M","W",22,"MURDER",99,"10/27/2021",2021,20
11953,"M","W",22,"AGG ROBBERY",15,"1/6/2020",2020,19
11954,"M","B",20,"AGG ROBBERY",10,"8/9/2022",2022,19
11955,"M","W",26,"MURDER",25,"8/23/2019",2019,22
11956,"M","B",24,"MURDER",30,"11/15/2018",2018,19
11957,"M","B",22,"AGG ROBBERY",8,"3/7/2022",2022,21
11958,"M","H",22,"AGG ROBBERY",10,"1/11/2022",2022,21
11959,"M","H",27,"MURDER",25,"12/7/2017",2017,21
11960,"M","B",23,"AGG ROBBERY",25,"9/1/2022",2022,22
11961,"M","B",21,"MURDER",30,"8/9/2022",2022,20
11962,"F","B",25,"MURDER",15,"7/6/2022",2022,24
11963,"M","H",28,"MURDER",15,"3/26/2018",2018,23
11964,"M","B",22,"AGG ROBBERY",25,"2/26/2018",2018,17
11965,"M","H",24,"AGG ROBBERY",8,"5/24/2019",2019,20
11966,"M","B",21,"MURDER",30,"6/18/2021",2021,19
11967,"M","B",26,"MURDER",8,"4/12/2019",2019,22
11968,"M","H",23,"MURDER",24,"8/26/2022",2022,22
11969,"M","B",22,"AGG ROBBERY",10,"9/20/2018",2018,17
11970,"M","B",24,"AGG ROBBERY",8,"4/25/2018",2018,19
11971,"M","H",23,"MURDER",40,"10/14/2022",2022,22
11973,"M","W",21,"AGG ROBBERY",5,"2/26/2021",2021,19
11974,"F","W",34,"MURDER",35,"6/7/2018",2018,29
11975,"M","B",20,"AGG ROBBERY",5,"5/2/2022",2022,19
11976,"M","B",20,"AGG ROBBERY",10,"10/29/2021",2021,18
11977,"M","B",21,"MURDER",14,"9/21/2020",2020,18
11978,"M","B",19,"AGG ROBBERY",12,"5/10/2022",2022,18
11979,"M","W",21,"AGG ROBBERY",15,"6/8/2022",2022,20
11980,"M","H",24,"AGG ROBBERY",5,"1/8/2020",2020,21
11981,"M","B",23,"AGG ROBBERY",10,"5/25/2017",2017,17
11982,"M","B",22,"MURDER",9,"12/9/2022",2022,21
11983,"M","B",35,"MURDER",45,"5/24/2018",2018,30
11984,"M","H",24,"MURDER",33,"1/10/2022",2022,23
11985,"M","H",24,"MURDER",40,"5/24/2021",2021,22
11986,"M","W",28,"MURDER",40,"2/9/2021",2021,26
11987,"M","B",24,"MURDER",25,"2/28/2020",2020,21
11988,"F","W",22,"MURDER",40,"1/20/2021",2021,20
11989,"M","B",20,"MURDER",5,"9/9/2022",2022,19
11990,"M","H",21,"AGG ROBBERY",5,"11/6/2019",2019,17
11991,"M","B",32,"MURDER",22,"8/5/2021",2021,30
11992,"M","B",24,"AGG ROBBERY",6,"2/4/2019",2019,20
11993,"M","H",39,"MURDER",20,"8/16/2018",2018,34
11994,"M","B",22,"AGG ROBBERY",10,"7/22/2019",2019,18
11995,"M","W",22,"AGG ROBBERY",6,"6/19/2020",2020,19
11996,"M","B",38,"AGG ROBBERY",25,"9/28/2017",2017,32
11997,"M","W",25,"MURDER",35,"3/5/2020",2020,22
11998,"M","B",20,"AGG ROBBERY",10,"12/15/2021",2021,18
11999,"M","B",19,"AGG ROBBERY",4,"4/8/2020",2020,16
12000,"M","B",22,"MURDER",35,"1/18/2023",2023,22
12001,"M","W",19,"AGG ROBBERY",8,"8/24/2022",2022,18
12002,"M","B",19,"AGG ROBBERY",10,"11/3/2021",2021,17
12003,"F","W",24,"MURDER",25,"5/15/2019",2019,20
12004,"M","B",20,"AGG ROBBERY",10,"8/23/2022",2022,19
12005,"M","H",24,"MURDER",15,"1/23/2018",2018,19
12006,"M","W",19,"AGG ROBBERY",4,"5/20/2022",2022,18
12007,"F","H",23,"MURDER",25,"10/4/2021",2021,21
12008,"M","H",19,"MURDER",15,"5/10/2022",2022,18
12009,"M","B",22,"MURDER",60,"5/21/2021",2021,20
12010,"M","B",24,"AGG ROBBERY",40,"5/29/2018",2018,19
12011,"M","B",24,"AGG ROBBERY",40,"5/29/2018",2018,19
12012,"M","H",28,"MURDER",25,"11/2/2018",2018,23
12013,"F","W",24,"MURDER",20,"3/7/2019",2019,20
12014,"M","B",24,"AGG ROBBERY",12,"1/2/2019",2019,20
12015,"M","B",24,"AGG ROBBERY",13,"2/22/2019",2019,20
12016,"M","B",19,"AGG ROBBERY",6,"11/1/2022",2022,18
12017,"M","H",21,"AGG ROBBERY",10,"9/16/2020",2020,18
12018,"M","B",22,"MURDER",25,"11/11/2022",2022,21
12019,"M","B",20,"AGG ROBBERY",7,"4/6/2021",2021,18
12020,"M","H",22,"MURDER",50,"10/6/2022",2022,21
12021,"M","H",22,"AGG ROBBERY",15,"9/14/2020",2020,19
12022,"M","B",26,"AGG ROBBERY",14,"8/3/2017",2017,20
12023,"M","B",26,"AGG ROBBERY",14,"6/29/2017",2017,20
12024,"M","B",39,"MURDER",24,"1/23/2023",2023,39
12025,"M","B",23,"MURDER",15,"12/10/2020",2020,20
12026,"M","H",22,"AGG ROBBERY",8,"3/5/2020",2020,19
12027,"M","B",27,"AGG ROBBERY",30,"4/6/2018",2018,22
12028,"M","H",32,"MURDER",20,"5/16/2022",2022,31
12029,"M","B",21,"MURDER",30,"9/1/2022",2022,20
12030,"M","B",25,"MURDER",30,"7/15/2021",2021,23
12031,"M","B",25,"AGG ROBBERY",15,"8/3/2020",2020,22
12032,"M","H",57,"MURDER",60,"11/15/2019",2019,53
12033,"M","B",21,"AGG ROBBERY",10,"12/1/2021",2021,19
12034,"M","H",19,"AGG ROBBERY",5,"6/7/2022",2022,18
12035,"M","H",24,"AGG ROBBERY",20,"10/25/2019",2019,20
12036,"M","B",21,"MURDER",30,"11/30/2021",2021,19
12037,"M","H",29,"MURDER",50,"3/14/2019",2019,25
12038,"M","H",58,"MURDER",30,"3/28/2017",2017,52
12039,"M","B",22,"AGG ROBBERY",5,"1/4/2022",2022,21
12040,"M","H",31,"AGG ROBBERY",8,"8/13/2019",2019,27
12041,"M","W",25,"AGG ROBBERY",5,"4/23/2019",2019,21
12042,"M","W",26,"MURDER",40,"9/30/2021",2021,24
12043,"F","B",28,"AGG ROBBERY",8,"11/20/2020",2020,25
12044,"M","H",22,"MURDER",23,"4/19/2022",2022,21
12045,"M","B",23,"AGG ROBBERY",8,"9/20/2019",2019,19
12046,"M","H",28,"MURDER",20,"1/6/2023",2023,28
12047,"M","B",30,"AGG ROBBERY",20,"4/30/2020",2020,27
12048,"M","H",22,"AGG ROBBERY",30,"2/25/2022",2022,21
12049,"M","B",25,"AGG ROBBERY",30,"2/6/2020",2020,22
12050,"M","H",23,"AGG ROBBERY",6,"8/15/2022",2022,22
12051,"M","W",24,"MURDER",35,"5/15/2018",2018,19
12052,"M","H",24,"AGG ROBBERY",5,"1/14/2019",2019,20
12053,"M","H",18,"AGG ROBBERY",10,"7/12/2022",2022,17
12054,"M","W",23,"AGG ROBBERY",15,"9/18/2019",2019,19
12055,"M","H",20,"AGG ROBBERY",7,"6/7/2021",2021,18
12056,"M","B",37,"MURDER",50,"5/2/2018",2018,32
12057,"M","H",41,"MURDER",20,"11/20/2017",2017,35
12058,"M","B",19,"AGG ROBBERY",5,"1/25/2022",2022,18
12059,"M","B",21,"AGG ROBBERY",15,"1/13/2021",2021,19
12060,"M","W",22,"AGG ROBBERY",10,"5/12/2022",2022,21
12061,"M","B",22,"AGG ROBBERY",40,"9/23/2020",2020,19
12062,"M","H",24,"AGG ROBBERY",10,"5/31/2018",2018,19
12063,"M","W",24,"AGG ROBBERY",8,"9/29/2017",2017,18
12064,"M","H",20,"MURDER",20,"11/4/2021",2021,18
12065,"M","H",31,"MURDER",50,"3/3/2020",2020,28
12066,"M","B",19,"AGG ROBBERY",12,"1/25/2021",2021,17
12067,"M","B",33,"AGG ROBBERY",12,"7/10/2017",2017,27
12068,"M","H",22,"AGG ROBBERY",7,"4/21/2022",2022,21
12069,"M","B",21,"AGG ROBBERY",18,"8/21/2020",2020,18
12070,"M","H",29,"AGG ROBBERY",17,"5/10/2017",2017,23
12071,"M","B",23,"MURDER",12,"7/19/2022",2022,22
12072,"M","B",23,"MURDER",17,"3/24/2020",2020,20
12073,"M","H",25,"AGG ROBBERY",7,"11/2/2020",2020,22
12074,"M","B",25,"AGG ROBBERY",15,"5/6/2021",2021,23
12075,"M","H",22,"AGG ROBBERY",6,"7/28/2020",2020,19
12076,"M","H",24,"MURDER",12,"3/25/2019",2019,20
12077,"M","B",26,"AGG ROBBERY",15,"2/22/2018",2018,21
12078,"M","W",32,"MURDER",50,"7/19/2018",2018,27
12079,"M","B",25,"MURDER",9,"9/7/2021",2021,23
12080,"M","H",21,"AGG ROBBERY",5,"9/30/2021",2021,19
12081,"M","B",19,"AGG ROBBERY",10,"10/17/2022",2022,18
12082,"M","H",21,"AGG ROBBERY",12,"8/18/2021",2021,19
12083,"M","B",26,"AGG ROBBERY",30,"3/1/2018",2018,21
12084,"M","H",23,"AGG ROBBERY",6,"10/31/2022",2022,22
12085,"M","B",22,"AGG ROBBERY",5,"10/12/2022",2022,21
12086,"M","B",24,"MURDER",55,"6/21/2022",2022,23
12087,"M","B",32,"MURDER",25,"6/25/2019",2019,28
12088,"M","B",47,"MURDER",60,"8/16/2019",2019,43
12089,"M","B",23,"AGG ROBBERY",8,"7/23/2020",2020,20
12090,"M","W",23,"MURDER",15,"1/8/2019",2019,19
12091,"M","W",23,"MURDER",30,"11/27/2018",2018,18
12092,"M","H",25,"AGG ROBBERY",8,"2/7/2019",2019,21
12093,"M","B",23,"AGG ROBBERY",8,"6/15/2018",2018,18
12094,"M","B",39,"AGG ROBBERY",20,"11/7/2017",2017,33
12095,"M","B",26,"AGG ROBBERY",17,"12/12/2018",2018,21
12096,"M","H",21,"AGG ROBBERY",7,"3/1/2022",2022,20
12097,"M","B",24,"AGG ROBBERY",5,"4/12/2021",2021,22
12098,"M","B",21,"AGG ROBBERY",10,"12/3/2020",2020,18
12099,"M","B",28,"AGG ROBBERY",12,"10/30/2018",2018,23
12100,"M","B",30,"MURDER",20,"4/12/2019",2019,26
12101,"M","B",24,"AGG ROBBERY",15,"12/16/2019",2019,20
12102,"M","W",24,"MURDER",47,"3/16/2022",2022,23
12103,"M","B",22,"AGG ROBBERY",5,"1/24/2023",2023,22
12104,"M","H",22,"AGG ROBBERY",16,"5/30/2019",2019,18
12105,"M","B",44,"AGG ROBBERY",16,"4/6/2018",2018,39
12106,"M","B",54,"AGG ROBBERY",15,"7/9/2018",2018,49
12107,"M","B",28,"AGG ROBBERY",5,"12/17/2020",2020,25
12108,"M","B",21,"MURDER",50,"8/8/2022",2022,20
12109,"M","B",23,"AGG ROBBERY",10,"8/21/2019",2019,19
12110,"M","B",23,"AGG ROBBERY",6,"3/19/2020",2020,20
12111,"M","H",23,"AGG ROBBERY",10,"4/2/2018",2018,18
12112,"M","B",30,"MURDER",50,"11/14/2019",2019,26
12113,"M","B",33,"AGG ROBBERY",8,"7/27/2018",2018,28
12114,"M","H",48,"MURDER",38,"1/10/2019",2019,44
12115,"M","B",31,"AGG ROBBERY",5,"11/8/2022",2022,30
12116,"M","B",21,"AGG ROBBERY",3,"9/9/2020",2020,18
12117,"M","B",27,"AGG ROBBERY",10,"10/12/2018",2018,22
12118,"M","B",30,"MURDER",40,"3/12/2019",2019,26
12119,"M","B",20,"AGG ROBBERY",4,"7/24/2019",2019,16
12120,"M","W",24,"AGG ROBBERY",15,"11/30/2021",2021,22
12121,"M","B",22,"AGG ROBBERY",8,"9/30/2019",2019,18
12122,"M","B",25,"AGG ROBBERY",20,"1/21/2021",2021,23
12123,"M","W",39,"AGG ROBBERY",10,"9/27/2021",2021,37
12124,"M","B",19,"AGG ROBBERY",17,"4/5/2022",2022,18
12125,"M","B",23,"AGG ROBBERY",10,"11/12/2019",2019,19
12126,"M","A",27,"MURDER",23,"11/18/2019",2019,23
12127,"M","B",23,"MURDER",30,"6/30/2021",2021,21
12128,"M","B",37,"AGG ROBBERY",11,"9/14/2018",2018,32
12129,"M","B",40,"AGG ROBBERY",14.5,"9/14/2018",2018,35
12130,"M","B",22,"AGG ROBBERY",15,"4/23/2020",2020,19
12131,"M","B",20,"AGG ROBBERY",20,"1/13/2020",2020,17
12132,"M","H",41,"AGG ROBBERY",19,"8/29/2018",2018,36
12133,"M","H",22,"AGG ROBBERY",15,"8/12/2019",2019,18
12134,"M","B",23,"AGG ROBBERY",8,"4/5/2018",2018,18
12135,"M","B",28,"AGG ROBBERY",15,"1/12/2023",2023,28
12136,"M","B",21,"AGG ROBBERY",8,"11/3/2022",2022,20
12137,"M","B",22,"AGG ROBBERY",9,"3/22/2021",2021,20
12138,"M","B",23,"AGG ROBBERY",10,"5/14/2021",2021,21
12139,"F","H",29,"AGG ROBBERY",10,"10/30/2017",2017,23
12140,"M","B",25,"AGG ROBBERY",7,"11/26/2018",2018,20
12141,"M","B",22,"AGG ROBBERY",10,"1/15/2020",2020,19
12142,"M","H",24,"MURDER",40,"10/28/2021",2021,22
12143,"M","B",22,"AGG ROBBERY",23,"8/8/2022",2022,21
12144,"M","W",21,"AGG ROBBERY",5,"7/27/2017",2017,15
12145,"M","B",21,"AGG ROBBERY",15,"5/11/2022",2022,20
12146,"M","B",27,"AGG ROBBERY",6,"2/21/2022",2022,26
12147,"M","B",22,"AGG ROBBERY",15,"5/6/2021",2021,20
12148,"M","W",24,"AGG ROBBERY",10,"11/1/2018",2018,19
12149,"M","H",20,"MURDER",5,"4/12/2022",2022,19
12150,"M","B",20,"MURDER",12,"5/16/2019",2019,16
12151,"M","B",23,"MURDER",45,"1/8/2020",2020,20
12152,"M","H",20,"MURDER",50,"12/15/2021",2021,18
12153,"F","W",25,"AGG ROBBERY",30,"7/20/2018",2018,20
12154,"M","B",24,"AGG ROBBERY",7,"7/31/2019",2019,20
12155,"M","W",37,"MURDER",20,"10/28/2021",2021,35
12156,"M","H",22,"MURDER",30,"2/1/2023",2023,22
12157,"M","H",24,"MURDER",40,"4/27/2022",2022,23
12158,"M","B",23,"AGG ROBBERY",8,"1/23/2019",2019,19
12159,"M","B",20,"AGG ROBBERY",5,"4/14/2021",2021,18
12160,"M","B",22,"AGG ROBBERY",9,"8/12/2021",2021,20
12161,"M","A",26,"AGG ROBBERY",10,"7/26/2018",2018,21
12162,"M","B",23,"AGG ROBBERY",25,"3/1/2019",2019,19
12163,"M","B",26,"AGG ROBBERY",15,"6/1/2018",2018,21
12164,"M","H",30,"AGG ROBBERY",30,"12/19/2017",2017,24
12165,"M","H",45,"MURDER",30,"9/6/2018",2018,40
12166,"M","W",29,"AGG ROBBERY",30,"3/23/2020",2020,26
12167,"M","B",22,"AGG ROBBERY",22,"7/12/2018",2018,17
12168,"M","B",26,"AGG ROBBERY",7,"1/31/2022",2022,25
12169,"F","W",35,"MURDER",30,"12/12/2018",2018,30
12170,"M","B",26,"AGG ROBBERY",5,"3/18/2020",2020,23
12171,"M","B",28,"MURDER",25,"2/1/2023",2023,28
12172,"M","A",30,"AGG ROBBERY",5,"7/30/2021",2021,28
12173,"M","B",20,"MURDER",40,"7/29/2022",2022,19
12174,"M","H",51,"MURDER",27,"11/9/2022",2022,50
12175,"M","B",20,"AGG ROBBERY",10,"7/12/2021",2021,18
12176,"M","B",24,"MURDER",20,"7/1/2020",2020,21
12177,"M","H",19,"AGG ROBBERY",5,"1/21/2022",2022,18
12178,"M","H",20,"AGG ROBBERY",15,"8/12/2020",2020,17
12179,"F","W",25,"MURDER",55,"5/2/2019",2019,21
12180,"M","B",65,"MURDER",10,"5/11/2020",2020,62
12181,"M","B",24,"AGG ROBBERY",5,"2/11/2019",2019,20
12182,"M","W",23,"AGG ROBBERY",20,"8/29/2018",2018,18
12183,"M","H",20,"MURDER",20,"1/28/2022",2022,19
12184,"M","B",20,"MURDER",20,"9/8/2022",2022,19
12185,"M","B",26,"AGG ROBBERY",10,"7/8/2019",2019,22
12186,"F","H",29,"AGG ROBBERY",10,"4/6/2021",2021,27
12187,"M","B",23,"AGG ROBBERY",5,"6/22/2020",2020,20
12188,"M","W",50,"MURDER",50,"6/12/2019",2019,46
12189,"M","B",21,"MURDER",20,"11/2/2022",2022,20
12190,"F","H",27,"AGG ROBBERY",5,"9/25/2020",2020,24
12191,"M","B",20,"AGG ROBBERY",10,"11/2/2021",2021,18
12192,"M","H",22,"MURDER",12,"8/5/2021",2021,20
12193,"M","A",52,"MURDER",50,"10/7/2021",2021,50
12194,"M","W",22,"AGG ROBBERY",7,"11/12/2019",2019,18
12195,"M","B",22,"AGG ROBBERY",8,"11/20/2019",2019,18
12196,"M","W",20,"AGG ROBBERY",5,"2/8/2022",2022,19
12197,"F","W",25,"MURDER",12,"12/2/2019",2019,21
12198,"M","B",23,"MURDER",6,"1/12/2022",2022,22
12199,"M","W",20,"AGG ROBBERY",3,"1/30/2020",2020,17
12200,"F","W",32,"MURDER",27,"9/30/2021",2021,30
12201,"M","H",31,"AGG ROBBERY",8,"12/12/2018",2018,26
12202,"M","W",25,"MURDER",50,"12/18/2018",2018,20
12203,"M","H",21,"AGG ROBBERY",12,"6/18/2020",2020,18
12204,"M","W",21,"MURDER",10,"9/20/2019",2019,17
12205,"M","W",20,"AGG ROBBERY",10,"12/15/2022",2022,19
12206,"M","H",30,"AGG ROBBERY",15,"3/3/2020",2020,27
12207,"M","H",22,"AGG ROBBERY",5,"1/18/2022",2022,21
12208,"F","H",27,"AGG ROBBERY",5,"9/27/2022",2022,26
12209,"F","B",35,"MURDER",45,"2/7/2019",2019,31
12210,"F","W",41,"MURDER",7,"8/2/2019",2019,37
12211,"M","H",22,"AGG ROBBERY",5,"4/15/2021",2021,20
12212,"F","B",21,"AGG ROBBERY",5,"11/16/2021",2021,19
12213,"M","B",23,"AGG ROBBERY",10,"6/26/2018",2018,18
12214,"M","H",23,"AGG ROBBERY",10,"3/9/2020",2020,20
12215,"M","B",22,"MURDER",55,"11/28/2022",2022,21
12216,"M","B",23,"AGG ROBBERY",15,"2/10/2020",2020,20
12217,"M","B",25,"AGG ROBBERY",15,"4/17/2019",2019,21
12218,"M","B",38,"AGG ROBBERY",10,"4/5/2022",2022,37
12219,"M","B",27,"AGG ROBBERY",5,"3/24/2022",2022,26
12220,"M","B",23,"AGG ROBBERY",22,"11/15/2019",2019,19
12221,"M","B",26,"AGG ROBBERY",17,"12/12/2019",2019,22
12222,"M","H",23,"AGG ROBBERY",5,"4/7/2022",2022,22
12223,"M","H",23,"AGG ROBBERY",5,"1/14/2020",2020,20
12224,"M","W",25,"MURDER",25,"7/20/2022",2022,24
12225,"F","H",23,"AGG ROBBERY",5,"8/29/2022",2022,22
12226,"M","W",30,"MURDER",80,"5/2/2019",2019,26
12227,"M","H",20,"AGG ROBBERY",5,"5/26/2022",2022,19
12228,"M","B",32,"AGG ROBBERY",6,"2/11/2019",2019,28
12229,"M","H",34,"MURDER",45,"3/11/2020",2020,31
12230,"M","B",21,"MURDER",15,"12/19/2022",2022,20
12231,"M","H",20,"AGG ROBBERY",8,"2/3/2021",2021,18
12232,"M","H",23,"AGG ROBBERY",7,"8/9/2019",2019,19
12233,"M","H",23,"MURDER",40,"1/11/2023",2023,23
12234,"M","H",26,"MURDER",20,"8/12/2022",2022,25
12235,"M","B",22,"AGG ROBBERY",8,"9/23/2021",2021,20
12236,"M","B",22,"AGG ROBBERY",10,"5/12/2020",2020,19
12237,"M","B",37,"MURDER",25,"5/11/2022",2022,36
12238,"M","H",22,"AGG ROBBERY",5,"5/13/2020",2020,19
12239,"M","H",21,"MURDER",30,"8/11/2020",2020,18
12240,"M","B",33,"AGG ROBBERY",10,"6/19/2019",2019,29
12241,"M","H",20,"AGG ROBBERY",6,"8/18/2021",2021,18
12242,"M","B",25,"AGG ROBBERY",7,"7/2/2019",2019,21
12243,"M","H",23,"AGG ROBBERY",10,"2/14/2018",2018,18
12244,"F","H",23,"AGG ROBBERY",16,"12/17/2021",2021,21
12245,"M","W",26,"MURDER",16,"12/9/2021",2021,24
12246,"M","W",22,"AGG ROBBERY",9,"10/20/2020",2020,19
12247,"M","H",25,"MURDER",35,"10/15/2019",2019,21
12248,"M","B",20,"AGG ROBBERY",15,"11/16/2021",2021,18
12249,"M","H",20,"MURDER",30,"4/12/2022",2022,19
12250,"M","W",21,"MURDER",20,"5/31/2022",2022,20
12251,"M","B",22,"AGG ROBBERY",5,"10/13/2022",2022,21
12252,"M","H",22,"AGG ROBBERY",7,"10/18/2018",2018,17
12253,"M","H",21,"MURDER",20,"6/26/2020",2020,18
12254,"M","H",26,"MURDER",30,"1/30/2023",2023,26
12255,"M","B",21,"MURDER",23,"10/12/2022",2022,20
12257,"M","H",35,"AGG ROBBERY",10,"8/6/2018",2018,30
12258,"M","H",31,"MURDER",40,"7/8/2019",2019,27
12259,"M","B",25,"MURDER",7,"1/5/2022",2022,24
12261,"M","B",22,"AGG ROBBERY",12,"6/26/2018",2018,17
12262,"F","W",23,"MURDER",25,"11/21/2022",2022,22
12263,"M","B",28,"AGG ROBBERY",15,"11/8/2018",2018,23
12264,"M","B",21,"AGG ROBBERY",10,"1/27/2022",2022,20
12265,"M","H",24,"MURDER",30,"4/16/2019",2019,20
12266,"M","B",22,"MURDER",40,"2/21/2022",2022,21
12267,"M","B",19,"MURDER",28,"3/7/2022",2022,18
12268,"M","H",24,"AGG ROBBERY",10,"5/2/2018",2018,19
12269,"M","H",20,"AGG ROBBERY",5,"7/29/2022",2022,19
12270,"M","B",19,"AGG ROBBERY",10,"1/31/2022",2022,18
12271,"M","W",37,"MURDER",45,"12/4/2018",2018,32
12272,"M","B",52,"MURDER",25,"8/19/2020",2020,49
12273,"M","W",25,"AGG ROBBERY",12,"4/29/2019",2019,21
12274,"M","B",25,"AGG ROBBERY",12,"9/24/2018",2018,20
12275,"M","B",25,"MURDER",45,"9/17/2019",2019,21
12276,"M","B",25,"AGG ROBBERY",5,"9/16/2021",2021,23
12277,"F","W",22,"MURDER",40,"8/11/2021",2021,20
12278,"M","B",27,"AGG ROBBERY",10,"5/10/2019",2019,23
12279,"M","B",26,"MURDER",50,"2/11/2021",2021,24
12280,"M","H",24,"AGG ROBBERY",5,"12/7/2020",2020,21
12281,"M","H",26,"AGG ROBBERY",6,"5/6/2021",2021,24
12282,"M","W",19,"AGG ROBBERY",15,"8/29/2022",2022,18
12283,"M","B",20,"AGG ROBBERY",10,"4/29/2021",2021,18
12284,"M","H",21,"AGG ROBBERY",5,"6/30/2020",2020,18
12285,"M","H",21,"MURDER",50,"12/9/2019",2019,17
12286,"F","H",20,"AGG ROBBERY",8,"8/31/2021",2021,18
12287,"M","B",22,"AGG ROBBERY",10,"4/16/2019",2019,18
12288,"M","H",19,"MURDER",20,"7/8/2020",2020,16
12289,"M","H",23,"AGG ROBBERY",6,"5/20/2022",2022,22
12290,"M","B",20,"MURDER",40,"3/9/2020",2020,17
12291,"M","W",30,"AGG ROBBERY",6,"12/19/2018",2018,25
12292,"M","B",24,"AGG ROBBERY",8,"2/7/2018",2018,19
12293,"M","H",23,"AGG ROBBERY",6,"8/7/2019",2019,19
12294,"M","W",26,"AGG ROBBERY",10,"6/17/2019",2019,22
12295,"F","H",24,"AGG ROBBERY",5,"5/5/2021",2021,22
12296,"M","B",29,"AGG ROBBERY",20,"9/19/2022",2022,28
12297,"M","B",19,"AGG ROBBERY",5,"5/8/2019",2019,15
12298,"M","B",25,"MURDER",40,"9/10/2021",2021,23
12299,"M","B",26,"MURDER",85,"4/16/2019",2019,22
12300,"M","W",43,"AGG ROBBERY",30,"10/23/2018",2018,38
12301,"M","B",24,"MURDER",30,"3/28/2019",2019,20
12302,"M","B",21,"AGG ROBBERY",5,"7/27/2022",2022,20
12303,"M","H",25,"MURDER",40,"9/12/2022",2022,24
12304,"M","H",24,"AGG ROBBERY",18,"12/21/2021",2021,22
12305,"M","H",22,"AGG ROBBERY",5,"10/30/2019",2019,18
12306,"M","H",21,"MURDER",30,"9/3/2021",2021,19
12307,"M","W",24,"AGG ROBBERY",12,"1/18/2023",2023,24
12308,"M","B",22,"MURDER",10,"6/7/2022",2022,21
12309,"M","W",30,"MURDER",30,"11/14/2022",2022,29
12310,"M","B",22,"MURDER",5,"11/4/2022",2022,21
12311,"F","B",26,"MURDER",20,"11/6/2018",2018,21
12312,"F","B",25,"MURDER",20,"4/1/2021",2021,23
12313,"M","H",32,"MURDER",75,"6/28/2022",2022,31
12314,"M","H",63,"MURDER",40,"8/26/2019",2019,59
12315,"M","B",20,"MURDER",5,"12/6/2022",2022,19
12316,"M","W",24,"MURDER",80,"1/27/2021",2021,22
12317,"M","W",20,"AGG ROBBERY",14,"4/7/2021",2021,18
12318,"M","B",27,"AGG ROBBERY",10,"9/28/2021",2021,25
12319,"F","B",22,"AGG ROBBERY",6,"9/20/2022",2022,21
12320,"M","B",25,"MURDER",40,"12/1/2021",2021,23
12321,"M","B",20,"AGG ROBBERY",10,"1/21/2022",2022,19
12322,"M","H",19,"MURDER",15,"1/18/2023",2023,19
12323,"M","B",23,"MURDER",40,"2/11/2022",2022,22
12324,"M","H",22,"AGG ROBBERY",5,"9/29/2021",2021,20
12325,"M","W",20,"MURDER",50,"11/23/2021",2021,18
12326,"M","B",20,"AGG ROBBERY",5,"6/10/2022",2022,19
12327,"M","H",22,"MURDER",30,"11/5/2020",2020,19
12328,"M","B",27,"AGG ROBBERY",5,"7/30/2020",2020,24
12329,"M","B",21,"AGG ROBBERY",7,"8/25/2022",2022,20
12330,"M","H",21,"MURDER",45,"12/15/2022",2022,20
12331,"M","B",33,"AGG ROBBERY",5,"7/26/2018",2018,28
12332,"M","B",27,"AGG ROBBERY",10,"10/22/2019",2019,23
12333,"M","B",22,"AGG ROBBERY",8,"9/19/2022",2022,21
12334,"M","B",21,"MURDER",30,"3/25/2022",2022,20
12335,"M","H",23,"MURDER",35,"9/10/2021",2021,21
12336,"M","H",25,"MURDER",23,"8/26/2021",2021,23
12337,"M","H",23,"MURDER",40,"10/15/2019",2019,19
12338,"M","W",22,"MURDER",20,"10/14/2020",2020,19
12339,"M","B",22,"MURDER",12,"1/9/2023",2023,22
12340,"M","B",30,"MURDER",10,"2/1/2022",2022,29
12341,"M","H",27,"MURDER",30,"11/8/2019",2019,23
12342,"M","H",21,"AGG ROBBERY",8,"6/7/2022",2022,20
12343,"M","H",24,"MURDER",30,"1/12/2023",2023,24
12344,"M","B",24,"AGG ROBBERY",15,"10/24/2019",2019,20
12345,"M","B",21,"AGG ROBBERY",40,"6/26/2019",2019,17
12346,"M","W",31,"MURDER",50,"11/12/2018",2018,26
12347,"M","B",28,"MURDER",23,"7/10/2019",2019,24
12348,"M","W",19,"AGG ROBBERY",7,"12/12/2022",2022,18
12349,"M","H",25,"MURDER",20,"4/3/2019",2019,21
12350,"M","H",22,"AGG ROBBERY",7,"3/1/2019",2019,18
12351,"M","H",25,"MURDER",42,"4/5/2019",2019,21
12352,"M","H",44,"MURDER",40,"11/8/2019",2019,40
12353,"M","W",22,"AGG ROBBERY",5,"2/11/2019",2019,18
12354,"M","B",20,"AGG ROBBERY",5,"4/11/2022",2022,19
12355,"M","W",23,"AGG ROBBERY",10,"3/6/2019",2019,19
12356,"M","H",19,"AGG ROBBERY",6,"12/1/2022",2022,18
12357,"M","W",23,"AGG ROBBERY",6,"3/3/2021",2021,21
12358,"M","W",23,"MURDER",30,"2/3/2022",2022,22
12359,"M","H",21,"AGG ROBBERY",7,"4/14/2021",2021,19
12360,"M","H",22,"AGG ROBBERY",5,"10/24/2018",2018,17
